i,dt,ref,up,dn,d_up,d_dn,nearer,near_dist,far_dist,first,p_up_baseline,went_nearer,p_near_base,bucket
219203,2025-04-08 09:00:00,2995.015,3000.0,2900.0,4.985000000000127,95.01499999999987,up,4.985000000000127,95.01499999999987,up,0.9501499999999987,True,0.9501499999999987,0-10
219295,2025-04-09 09:00:00,3008.065,3100.0,3000.0,91.93499999999995,8.065000000000055,dn,8.065000000000055,91.93499999999995,dn,0.08065000000000054,True,0.9193499999999994,0-10
219387,2025-04-10 09:00:00,3123.555,3200.0,3100.0,76.44500000000016,23.554999999999836,dn,23.554999999999836,76.44500000000016,up,0.23554999999999837,False,0.7644500000000016,20-30
219479,2025-04-11 09:00:00,3218.865,3300.0,3200.0,81.13500000000022,18.86499999999978,dn,18.86499999999978,81.13500000000022,dn,0.18864999999999782,True,0.8113500000000022,10-20
219571,2025-04-14 09:00:00,3232.475,3300.0,3200.0,67.52500000000009,32.47499999999991,dn,32.47499999999991,67.52500000000009,dn,0.3247499999999991,True,0.6752500000000009,30-40
219755,2025-04-16 09:00:00,3275.735,3300.0,3200.0,24.264999999999873,75.73500000000013,up,24.264999999999873,75.73500000000013,up,0.7573500000000013,True,0.7573500000000013,20-30
219847,2025-04-17 09:00:00,3342.545,3400.0,3300.0,57.45499999999993,42.54500000000007,dn,42.54500000000007,57.45499999999993,dn,0.4254500000000007,True,0.5745499999999992,40-50
219939,2025-04-21 09:00:00,3382.205,3400.0,3300.0,17.795000000000073,82.20499999999993,up,17.795000000000073,82.20499999999993,up,0.8220499999999993,True,0.8220499999999993,10-20
220031,2025-04-22 09:00:00,3488.745,3500.0,3400.0,11.25500000000011,88.74499999999989,up,11.25500000000011,88.74499999999989,dn,0.887449999999999,False,0.887449999999999,10-20
220123,2025-04-23 09:00:00,3334.915,3400.0,3300.0,65.08500000000004,34.914999999999964,dn,34.914999999999964,65.08500000000004,dn,0.3491499999999996,True,0.6508500000000004,30-40
220307,2025-04-25 09:00:00,3348.545,3400.0,3300.0,51.45499999999993,48.54500000000007,dn,48.54500000000007,51.45499999999993,dn,0.4854500000000007,True,0.5145499999999993,40-50
220399,2025-04-28 09:00:00,3292.345,3300.0,3200.0,7.6550000000002,92.3449999999998,up,7.6550000000002,92.3449999999998,up,0.923449999999998,True,0.923449999999998,0-10
220491,2025-04-29 09:00:00,3312.355,3400.0,3300.0,87.64499999999998,12.355000000000018,dn,12.355000000000018,87.64499999999998,dn,0.12355000000000019,True,0.8764499999999998,10-20
220583,2025-04-30 09:00:00,3308.575,3400.0,3300.0,91.42500000000018,8.574999999999818,dn,8.574999999999818,91.42500000000018,dn,0.08574999999999817,True,0.9142500000000018,0-10
220859,2025-05-05 09:00:00,3259.215,3300.0,3200.0,40.784999999999854,59.215000000000146,up,40.784999999999854,59.215000000000146,up,0.5921500000000015,True,0.5921500000000015,40-50
220951,2025-05-06 09:00:00,3362.315,3400.0,3300.0,37.684999999999945,62.315000000000055,up,37.684999999999945,62.315000000000055,up,0.6231500000000005,True,0.6231500000000005,30-40
221043,2025-05-07 09:00:00,3374.185,3400.0,3300.0,25.815000000000055,74.18499999999995,up,25.815000000000055,74.18499999999995,up,0.7418499999999995,True,0.7418499999999995,20-30
221135,2025-05-08 09:00:00,3398.385,3400.0,3300.0,1.6149999999997817,98.38500000000022,up,1.6149999999997817,98.38500000000022,up,0.9838500000000022,True,0.9838500000000022,0-10
221227,2025-05-09 09:00:00,3304.235,3400.0,3300.0,95.76499999999987,4.235000000000127,dn,4.235000000000127,95.76499999999987,dn,0.042350000000001276,True,0.9576499999999988,0-10
221503,2025-05-14 09:00:00,3228.975,3300.0,3200.0,71.02500000000009,28.97499999999991,dn,28.97499999999991,71.02500000000009,dn,0.28974999999999906,True,0.7102500000000009,20-30
221595,2025-05-15 09:00:00,3153.355,3200.0,3100.0,46.64499999999998,53.35500000000002,up,46.64499999999998,53.35500000000002,up,0.5335500000000002,True,0.5335500000000002,40-50
221687,2025-05-16 09:00:00,3210.225,3300.0,3200.0,89.77500000000009,10.224999999999909,dn,10.224999999999909,89.77500000000009,dn,0.10224999999999909,True,0.8977500000000009,10-20
221871,2025-05-20 09:00:00,3212.465,3300.0,3200.0,87.53499999999985,12.465000000000146,dn,12.465000000000146,87.53499999999985,up,0.12465000000000145,False,0.8753499999999985,10-20
221963,2025-05-21 09:00:00,3307.335,3400.0,3300.0,92.66499999999996,7.335000000000036,dn,7.335000000000036,92.66499999999996,dn,0.07335000000000036,True,0.9266499999999996,0-10
222055,2025-05-22 09:00:00,3339.898,3400.0,3300.0,60.10199999999986,39.89800000000014,dn,39.89800000000014,60.10199999999986,dn,0.3989800000000014,True,0.6010199999999986,30-40
222147,2025-05-23 09:00:00,3298.045,3300.0,3200.0,1.9549999999999272,98.04500000000007,up,1.9549999999999272,98.04500000000007,up,0.9804500000000007,True,0.9804500000000007,0-10
222321,2025-05-27 09:00:00,3346.615,3400.0,3300.0,53.38500000000022,46.61499999999978,dn,46.61499999999978,53.38500000000022,dn,0.46614999999999784,True,0.5338500000000022,40-50
222413,2025-05-28 09:00:00,3293.685,3300.0,3200.0,6.315000000000055,93.68499999999995,up,6.315000000000055,93.68499999999995,up,0.9368499999999994,True,0.9368499999999994,0-10
222505,2025-05-29 09:00:00,3273.935,3300.0,3200.0,26.065000000000055,73.93499999999995,up,26.065000000000055,73.93499999999995,up,0.7393499999999995,True,0.7393499999999995,20-30
222597,2025-05-30 09:00:00,3296.495,3300.0,3200.0,3.505000000000109,96.49499999999989,up,3.505000000000109,96.49499999999989,up,0.9649499999999989,True,0.9649499999999989,0-10
222965,2025-06-05 09:00:00,3373.798,3400.0,3300.0,26.202000000000226,73.79799999999977,up,26.202000000000226,73.79799999999977,up,0.7379799999999977,True,0.7379799999999977,20-30
223057,2025-06-06 09:00:00,3366.495,3400.0,3300.0,33.50500000000011,66.49499999999989,up,33.50500000000011,66.49499999999989,dn,0.6649499999999989,False,0.6649499999999989,30-40
223425,2025-06-12 09:00:00,3374.515,3400.0,3300.0,25.485000000000127,74.51499999999987,up,25.485000000000127,74.51499999999987,up,0.7451499999999988,True,0.7451499999999988,20-30
223609,2025-06-16 09:00:00,3436.895,3500.0,3400.0,63.10500000000002,36.89499999999998,dn,36.89499999999998,63.10500000000002,dn,0.36894999999999983,True,0.6310500000000001,30-40
224151,2025-06-24 09:00:00,3352.625,3400.0,3300.0,47.375,52.625,up,47.375,52.625,dn,0.52625,False,0.52625,40-50
224335,2025-06-26 09:00:00,3338.655,3400.0,3300.0,61.3449999999998,38.6550000000002,dn,38.6550000000002,61.3449999999998,dn,0.386550000000002,True,0.613449999999998,30-40
224427,2025-06-27 09:00:00,3302.245,3400.0,3300.0,97.75500000000011,2.244999999999891,dn,2.244999999999891,97.75500000000011,dn,0.02244999999999891,True,0.9775500000000011,0-10
224519,2025-06-30 09:00:00,3278.675,3300.0,3200.0,21.324999999999818,78.67500000000018,up,21.324999999999818,78.67500000000018,up,0.7867500000000018,True,0.7867500000000018,20-30
224963,2025-07-07 09:00:00,3312.855,3400.0,3300.0,87.14499999999998,12.855000000000018,dn,12.855000000000018,87.14499999999998,dn,0.1285500000000002,True,0.8714499999999998,10-20
225055,2025-07-08 09:00:00,3331.335,3400.0,3300.0,68.66499999999996,31.335000000000036,dn,31.335000000000036,68.66499999999996,dn,0.31335000000000035,True,0.6866499999999996,30-40
225147,2025-07-09 09:00:00,3291.925,3300.0,3200.0,8.074999999999818,91.92500000000018,up,8.074999999999818,91.92500000000018,up,0.9192500000000018,True,0.9192500000000018,0-10
225883,2025-07-21 09:00:00,3354.525,3400.0,3300.0,45.47499999999991,54.52500000000009,up,45.47499999999991,54.52500000000009,up,0.5452500000000009,True,0.5452500000000009,40-50
225975,2025-07-22 09:00:00,3390.975,3400.0,3300.0,9.025000000000091,90.97499999999991,up,9.025000000000091,90.97499999999991,up,0.9097499999999991,True,0.9097499999999991,0-10
226067,2025-07-23 09:00:00,3427.755,3500.0,3400.0,72.24499999999989,27.75500000000011,dn,27.75500000000011,72.24499999999989,dn,0.2775500000000011,True,0.7224499999999989,20-30
226527,2025-07-30 09:00:00,3328.165,3400.0,3300.0,71.83500000000004,28.164999999999964,dn,28.164999999999964,71.83500000000004,dn,0.2816499999999996,True,0.7183500000000004,20-30
226619,2025-07-31 09:00:00,3295.605,3300.0,3200.0,4.394999999999982,95.60500000000002,up,4.394999999999982,95.60500000000002,up,0.9560500000000002,True,0.9560500000000002,0-10
226711,2025-08-01 09:00:00,3292.435,3300.0,3200.0,7.565000000000055,92.43499999999995,up,7.565000000000055,92.43499999999995,up,0.9243499999999994,True,0.9243499999999994,0-10
227079,2025-08-07 09:00:00,3377.855,3400.0,3300.0,22.144999999999982,77.85500000000002,up,22.144999999999982,77.85500000000002,up,0.7785500000000002,True,0.7785500000000002,20-30
227171,2025-08-08 09:00:00,3388.709,3400.0,3300.0,11.291000000000167,88.70899999999983,up,11.291000000000167,88.70899999999983,up,0.8870899999999984,True,0.8870899999999984,10-20
228459,2025-08-28 09:00:00,3390.305,3400.0,3300.0,9.695000000000164,90.30499999999984,up,9.695000000000164,90.30499999999984,up,0.9030499999999984,True,0.9030499999999984,0-10
228643,2025-09-01 09:00:00,3471.455,3500.0,3400.0,28.545000000000073,71.45499999999993,up,28.545000000000073,71.45499999999993,up,0.7145499999999992,True,0.7145499999999992,20-30
228725,2025-09-02 09:00:00,3493.005,3500.0,3400.0,6.994999999999891,93.00500000000011,up,6.994999999999891,93.00500000000011,up,0.930050000000001,True,0.930050000000001,0-10
229093,2025-09-08 09:00:00,3584.685,3600.0,3500.0,15.315000000000055,84.68499999999995,up,15.315000000000055,84.68499999999995,up,0.8468499999999994,True,0.8468499999999994,10-20
229645,2025-09-16 09:00:00,3681.675,3700.0,3600.0,18.324999999999818,81.67500000000018,up,18.324999999999818,81.67500000000018,up,0.8167500000000019,True,0.8167500000000019,10-20
229737,2025-09-17 09:00:00,3680.885,3700.0,3600.0,19.11499999999978,80.88500000000022,up,19.11499999999978,80.88500000000022,up,0.8088500000000022,True,0.8088500000000022,10-20
230013,2025-09-22 09:00:00,3691.365,3700.0,3600.0,8.635000000000218,91.36499999999978,up,8.635000000000218,91.36499999999978,up,0.9136499999999979,True,0.9136499999999979,0-10
230381,2025-09-26 09:00:00,3742.355,3800.0,3700.0,57.64499999999998,42.35500000000002,dn,42.35500000000002,57.64499999999998,up,0.4235500000000002,False,0.5764499999999998,40-50
230473,2025-09-29 09:00:00,3793.245,3800.0,3700.0,6.755000000000109,93.24499999999989,up,6.755000000000109,93.24499999999989,up,0.9324499999999989,True,0.9324499999999989,0-10
230565,2025-09-30 09:00:00,3858.015,3900.0,3800.0,41.98500000000013,58.01499999999987,up,41.98500000000013,58.01499999999987,dn,0.5801499999999987,False,0.5801499999999987,40-50
230841,2025-10-03 09:00:00,3839.685,3900.0,3800.0,60.315000000000055,39.684999999999945,dn,39.684999999999945,60.315000000000055,up,0.3968499999999995,False,0.6031500000000005,30-40
231025,2025-10-07 09:00:00,3963.415,4000.0,3900.0,36.585000000000036,63.414999999999964,up,36.585000000000036,63.414999999999964,up,0.6341499999999997,True,0.6341499999999997,30-40
231209,2025-10-09 09:00:00,4024.285,4100.0,4000.0,75.71500000000015,24.284999999999854,dn,24.284999999999854,75.71500000000015,dn,0.24284999999999854,True,0.7571500000000014,20-30
231301,2025-10-10 09:00:00,3970.155,4000.0,3900.0,29.8449999999998,70.1550000000002,up,29.8449999999998,70.1550000000002,up,0.701550000000002,True,0.701550000000002,20-30
231393,2025-10-13 09:00:00,4051.535,4100.0,4000.0,48.465000000000146,51.534999999999854,up,48.465000000000146,51.534999999999854,up,0.5153499999999985,True,0.5153499999999985,40-50
231485,2025-10-14 09:00:00,4159.115,4200.0,4100.0,40.88500000000022,59.11499999999978,up,40.88500000000022,59.11499999999978,dn,0.5911499999999978,False,0.5911499999999978,40-50
231577,2025-10-15 09:00:00,4183.398,4200.0,4100.0,16.60199999999986,83.39800000000014,up,16.60199999999986,83.39800000000014,up,0.8339800000000014,True,0.8339800000000014,10-20
231669,2025-10-16 09:00:00,4235.135,4300.0,4200.0,64.86499999999978,35.13500000000022,dn,35.13500000000022,64.86499999999978,up,0.35135000000000216,False,0.6486499999999978,30-40
231761,2025-10-17 09:00:00,4356.505,4400.0,4300.0,43.49499999999989,56.50500000000011,up,43.49499999999989,56.50500000000011,dn,0.565050000000001,False,0.565050000000001,40-50
231853,2025-10-20 09:00:00,4254.489,4300.0,4200.0,45.51100000000042,54.48899999999958,up,45.51100000000042,54.48899999999958,up,0.5448899999999958,True,0.5448899999999958,40-50
231945,2025-10-21 09:00:00,4348.915,4400.0,4300.0,51.085000000000036,48.914999999999964,dn,48.914999999999964,51.085000000000036,dn,0.48914999999999964,True,0.5108500000000004,40-50
232037,2025-10-22 09:00:00,4116.925,4200.0,4100.0,83.07499999999982,16.925000000000182,dn,16.925000000000182,83.07499999999982,dn,0.16925000000000182,True,0.8307499999999982,10-20
232129,2025-10-23 09:00:00,4095.125,4100.0,4000.0,4.875,95.125,up,4.875,95.125,up,0.95125,True,0.95125,0-10
232221,2025-10-24 09:00:00,4116.825,4200.0,4100.0,83.17500000000018,16.824999999999818,dn,16.824999999999818,83.17500000000018,dn,0.16824999999999818,True,0.8317500000000018,10-20
232313,2025-10-27 09:00:00,4077.109,4100.0,4000.0,22.891000000000076,77.10899999999992,up,22.891000000000076,77.10899999999992,dn,0.7710899999999993,False,0.7710899999999993,20-30
232405,2025-10-28 09:00:00,3989.945,4000.0,3900.0,10.054999999999836,89.94500000000016,up,10.054999999999836,89.94500000000016,dn,0.8994500000000016,False,0.8994500000000016,10-20
232497,2025-10-29 09:00:00,3964.148,4000.0,3900.0,35.85199999999986,64.14800000000014,up,35.85199999999986,64.14800000000014,up,0.6414800000000014,True,0.6414800000000014,30-40
232589,2025-10-30 09:00:00,3932.655,4000.0,3900.0,67.3449999999998,32.6550000000002,dn,32.6550000000002,67.3449999999998,up,0.326550000000002,False,0.673449999999998,30-40
232681,2025-10-31 09:00:00,4000.145,4100.0,4000.0,99.85500000000002,0.1449999999999818,dn,0.1449999999999818,99.85500000000002,dn,0.0014499999999998182,True,0.9985500000000002,0-10
232769,2025-11-03 09:00:00,4005.915,4100.0,4000.0,94.08500000000004,5.914999999999964,dn,5.914999999999964,94.08500000000004,dn,0.05914999999999963,True,0.9408500000000004,0-10
232861,2025-11-04 09:00:00,3992.525,4000.0,3900.0,7.474999999999909,92.52500000000009,up,7.474999999999909,92.52500000000009,up,0.9252500000000009,True,0.9252500000000009,0-10
233045,2025-11-06 09:00:00,3985.945,4000.0,3900.0,14.054999999999836,85.94500000000016,up,14.054999999999836,85.94500000000016,up,0.8594500000000016,True,0.8594500000000016,10-20
233137,2025-11-07 09:00:00,3992.365,4000.0,3900.0,7.635000000000218,92.36499999999978,up,7.635000000000218,92.36499999999978,up,0.9236499999999979,True,0.9236499999999979,0-10
233229,2025-11-10 09:00:00,4050.415,4100.0,4000.0,49.585000000000036,50.414999999999964,up,49.585000000000036,50.414999999999964,up,0.5041499999999997,True,0.5041499999999997,40-50
233321,2025-11-11 09:00:00,4144.065,4200.0,4100.0,55.9350000000004,44.0649999999996,dn,44.0649999999996,55.9350000000004,dn,0.440649999999996,True,0.559350000000004,40-50
233413,2025-11-12 09:00:00,4119.315,4200.0,4100.0,80.6850000000004,19.3149999999996,dn,19.3149999999996,80.6850000000004,dn,0.193149999999996,True,0.8068500000000041,10-20
233505,2025-11-13 09:00:00,4200.465,4300.0,4200.0,99.53499999999985,0.4650000000001455,dn,0.4650000000001455,99.53499999999985,dn,0.004650000000001455,True,0.9953499999999985,0-10
233597,2025-11-14 09:00:00,4210.498,4300.0,4200.0,89.50200000000041,10.497999999999593,dn,10.497999999999593,89.50200000000041,dn,0.10497999999999592,True,0.895020000000004,10-20
233781,2025-11-18 09:00:00,4012.675,4100.0,4000.0,87.32499999999982,12.675000000000182,dn,12.675000000000182,87.32499999999982,dn,0.1267500000000018,True,0.8732499999999982,10-20
233873,2025-11-19 09:00:00,4071.655,4100.0,4000.0,28.3449999999998,71.6550000000002,up,28.3449999999998,71.6550000000002,up,0.716550000000002,True,0.716550000000002,20-30
233965,2025-11-20 09:00:00,4075.995,4100.0,4000.0,24.00500000000011,75.99499999999989,up,24.00500000000011,75.99499999999989,up,0.7599499999999989,True,0.7599499999999989,20-30
234057,2025-11-21 09:00:00,4052.295,4100.0,4000.0,47.70499999999993,52.29500000000007,up,47.70499999999993,52.29500000000007,up,0.5229500000000007,True,0.5229500000000007,40-50
234149,2025-11-24 09:00:00,4048.635,4100.0,4000.0,51.36499999999978,48.63500000000022,dn,48.63500000000022,51.36499999999978,up,0.48635000000000217,False,0.5136499999999978,40-50
234507,2025-11-28 09:00:00,4187.975,4200.0,4100.0,12.024999999999636,87.97500000000036,up,12.024999999999636,87.97500000000036,up,0.8797500000000036,True,0.8797500000000036,10-20
234590,2025-12-01 09:00:00,4235.015,4300.0,4200.0,64.98499999999967,35.01500000000033,dn,35.01500000000033,64.98499999999967,dn,0.3501500000000033,True,0.6498499999999967,30-40
234682,2025-12-02 09:00:00,4222.475,4300.0,4200.0,77.52499999999964,22.475000000000364,dn,22.475000000000364,77.52499999999964,dn,0.22475000000000364,True,0.7752499999999963,20-30
234774,2025-12-03 09:00:00,4225.415,4300.0,4200.0,74.58500000000004,25.414999999999964,dn,25.414999999999964,74.58500000000004,dn,0.25414999999999965,True,0.7458500000000003,20-30
234866,2025-12-04 09:00:00,4192.955,4200.0,4100.0,7.045000000000073,92.95499999999993,up,7.045000000000073,92.95499999999993,up,0.9295499999999993,True,0.9295499999999993,0-10
234958,2025-12-05 09:00:00,4203.075,4300.0,4200.0,96.92500000000018,3.074999999999818,dn,3.074999999999818,96.92500000000018,dn,0.03074999999999818,True,0.9692500000000018,0-10
235050,2025-12-08 09:00:00,4209.735,4300.0,4200.0,90.26500000000033,9.734999999999673,dn,9.734999999999673,90.26500000000033,dn,0.09734999999999673,True,0.9026500000000033,0-10
235142,2025-12-09 09:00:00,4197.745,4200.0,4100.0,2.255000000000109,97.74499999999989,up,2.255000000000109,97.74499999999989,up,0.9774499999999989,True,0.9774499999999989,0-10
235234,2025-12-10 09:00:00,4207.695,4300.0,4200.0,92.30500000000029,7.694999999999709,dn,7.694999999999709,92.30500000000029,dn,0.07694999999999709,True,0.9230500000000029,0-10
235418,2025-12-12 09:00:00,4269.645,4300.0,4200.0,30.354999999999563,69.64500000000044,up,30.354999999999563,69.64500000000044,up,0.6964500000000043,True,0.6964500000000043,30-40
235510,2025-12-15 09:00:00,4323.745,4400.0,4300.0,76.25500000000011,23.74499999999989,dn,23.74499999999989,76.25500000000011,dn,0.2374499999999989,True,0.7625500000000011,20-30
235602,2025-12-16 09:00:00,4287.525,4300.0,4200.0,12.475000000000364,87.52499999999964,up,12.475000000000364,87.52499999999964,up,0.8752499999999963,True,0.8752499999999963,10-20
235970,2025-12-22 09:00:00,4388.735,4400.0,4300.0,11.265000000000327,88.73499999999967,up,11.265000000000327,88.73499999999967,up,0.8873499999999968,True,0.8873499999999968,10-20
236062,2025-12-23 09:00:00,4486.895,4500.0,4400.0,13.104999999999563,86.89500000000044,up,13.104999999999563,86.89500000000044,up,0.8689500000000043,True,0.8689500000000043,10-20
236154,2025-12-24 09:00:00,4491.065,4500.0,4400.0,8.9350000000004,91.0649999999996,up,8.9350000000004,91.0649999999996,up,0.910649999999996,True,0.910649999999996,0-10
236233,2025-12-26 09:00:00,4502.598,4600.0,4500.0,97.40200000000004,2.5979999999999563,dn,2.5979999999999563,97.40200000000004,dn,0.025979999999999562,True,0.9740200000000004,0-10
236325,2025-12-29 09:00:00,4512.495,4600.0,4500.0,87.50500000000011,12.49499999999989,dn,12.49499999999989,87.50500000000011,dn,0.12494999999999891,True,0.8750500000000011,10-20
236417,2025-12-30 09:00:00,4367.775,4400.0,4300.0,32.225000000000364,67.77499999999964,up,32.225000000000364,67.77499999999964,up,0.6777499999999964,True,0.6777499999999964,30-40
236509,2025-12-31 09:00:00,4348.298,4400.0,4300.0,51.702000000000226,48.297999999999774,dn,48.297999999999774,51.702000000000226,dn,0.48297999999999774,True,0.5170200000000023,40-50
236601,2026-01-02 09:00:00,4368.728,4400.0,4300.0,31.271999999999935,68.72800000000007,up,31.271999999999935,68.72800000000007,up,0.6872800000000007,True,0.6872800000000007,30-40
236693,2026-01-05 09:00:00,4407.155,4500.0,4400.0,92.84500000000025,7.154999999999745,dn,7.154999999999745,92.84500000000025,dn,0.07154999999999745,True,0.9284500000000026,0-10
236785,2026-01-06 09:00:00,4463.425,4500.0,4400.0,36.57499999999982,63.42500000000018,up,36.57499999999982,63.42500000000018,up,0.6342500000000019,True,0.6342500000000019,30-40
237061,2026-01-09 09:00:00,4463.175,4500.0,4400.0,36.82499999999982,63.17500000000018,up,36.82499999999982,63.17500000000018,up,0.6317500000000018,True,0.6317500000000018,30-40
237153,2026-01-12 09:00:00,4580.915,4600.0,4500.0,19.085000000000036,80.91499999999996,up,19.085000000000036,80.91499999999996,up,0.8091499999999996,True,0.8091499999999996,10-20
237245,2026-01-13 09:00:00,4595.505,4600.0,4500.0,4.494999999999891,95.50500000000011,up,4.494999999999891,95.50500000000011,up,0.9550500000000011,True,0.9550500000000011,0-10
237337,2026-01-14 09:00:00,4614.995,4700.0,4600.0,85.00500000000011,14.99499999999989,dn,14.99499999999989,85.00500000000011,dn,0.14994999999999892,True,0.8500500000000011,10-20
237429,2026-01-15 09:00:00,4584.965,4600.0,4500.0,15.034999999999854,84.96500000000015,up,15.034999999999854,84.96500000000015,up,0.8496500000000015,True,0.8496500000000015,10-20
237521,2026-01-16 09:00:00,4595.285,4600.0,4500.0,4.7150000000001455,95.28499999999985,up,4.7150000000001455,95.28499999999985,up,0.9528499999999985,True,0.9528499999999985,0-10
237613,2026-01-19 09:00:00,4664.448,4700.0,4600.0,35.55199999999968,64.44800000000032,up,35.55199999999968,64.44800000000032,up,0.6444800000000032,True,0.6444800000000032,30-40
237695,2026-01-20 09:00:00,4672.965,4700.0,4600.0,27.034999999999854,72.96500000000015,up,27.034999999999854,72.96500000000015,up,0.7296500000000015,True,0.7296500000000015,20-30
237787,2026-01-21 09:00:00,4833.505,4900.0,4800.0,66.49499999999989,33.50500000000011,dn,33.50500000000011,66.49499999999989,dn,0.33505000000000107,True,0.6649499999999989,30-40
237879,2026-01-22 09:00:00,4792.325,4800.0,4700.0,7.675000000000182,92.32499999999982,up,7.675000000000182,92.32499999999982,up,0.9232499999999981,True,0.9232499999999981,0-10
237971,2026-01-23 09:00:00,4943.695,5000.0,4900.0,56.30500000000029,43.69499999999971,dn,43.69499999999971,56.30500000000029,dn,0.43694999999999706,True,0.5630500000000029,40-50
238063,2026-01-26 09:00:00,5079.155,5100.0,5000.0,20.845000000000255,79.15499999999975,up,20.845000000000255,79.15499999999975,up,0.7915499999999974,True,0.7915499999999974,20-30
238155,2026-01-27 09:00:00,5064.395,5100.0,5000.0,35.60499999999956,64.39500000000044,up,35.60499999999956,64.39500000000044,up,0.6439500000000044,True,0.6439500000000044,30-40
238247,2026-01-28 09:00:00,5236.905,5300.0,5200.0,63.095000000000255,36.904999999999745,dn,36.904999999999745,63.095000000000255,up,0.36904999999999744,False,0.6309500000000026,30-40
238339,2026-01-29 09:00:00,5521.955,5600.0,5500.0,78.04500000000007,21.954999999999927,dn,21.954999999999927,78.04500000000007,dn,0.21954999999999927,True,0.7804500000000008,20-30
238431,2026-01-30 09:00:00,5198.815,5200.0,5100.0,1.1850000000004002,98.8149999999996,up,1.1850000000004002,98.8149999999996,up,0.988149999999996,True,0.988149999999996,0-10
238523,2026-02-02 09:00:00,4695.128,4700.0,4600.0,4.872000000000298,95.1279999999997,up,4.872000000000298,95.1279999999997,up,0.951279999999997,True,0.951279999999997,0-10
238615,2026-02-03 09:00:00,4772.805,4800.0,4700.0,27.19499999999971,72.80500000000029,up,27.19499999999971,72.80500000000029,up,0.7280500000000029,True,0.7280500000000029,20-30
238707,2026-02-04 09:00:00,5051.275,5100.0,5000.0,48.725000000000364,51.274999999999636,up,48.725000000000364,51.274999999999636,dn,0.5127499999999964,False,0.5127499999999964,40-50
238799,2026-02-05 09:00:00,4858.025,4900.0,4800.0,41.975000000000364,58.024999999999636,up,41.975000000000364,58.024999999999636,up,0.5802499999999964,True,0.5802499999999964,40-50
238891,2026-02-06 09:00:00,4810.869,4900.0,4800.0,89.13100000000031,10.868999999999687,dn,10.868999999999687,89.13100000000031,up,0.10868999999999687,False,0.8913100000000032,10-20
238983,2026-02-09 09:00:00,5024.995,5100.0,5000.0,75.00500000000011,24.99499999999989,dn,24.99499999999989,75.00500000000011,dn,0.2499499999999989,True,0.7500500000000011,20-30
239075,2026-02-10 09:00:00,5021.395,5100.0,5000.0,78.60499999999956,21.395000000000437,dn,21.395000000000437,78.60499999999956,dn,0.21395000000000436,True,0.7860499999999957,20-30
239167,2026-02-11 09:00:00,5056.695,5100.0,5000.0,43.30500000000029,56.69499999999971,up,43.30500000000029,56.69499999999971,up,0.5669499999999971,True,0.5669499999999971,40-50
239259,2026-02-12 09:00:00,5059.705,5100.0,5000.0,40.29500000000007,59.70499999999993,up,40.29500000000007,59.70499999999993,dn,0.5970499999999993,False,0.5970499999999993,40-50
239351,2026-02-13 09:00:00,4977.925,5000.0,4900.0,22.074999999999818,77.92500000000018,up,22.074999999999818,77.92500000000018,up,0.7792500000000018,True,0.7792500000000018,20-30
239443,2026-02-16 09:00:00,4994.539,5000.0,4900.0,5.46100000000024,94.53899999999976,up,5.46100000000024,94.53899999999976,up,0.9453899999999976,True,0.9453899999999976,0-10
239525,2026-02-17 09:00:00,4955.125,5000.0,4900.0,44.875,55.125,up,44.875,55.125,dn,0.55125,False,0.55125,40-50
239617,2026-02-18 09:00:00,4918.975,5000.0,4900.0,81.02499999999964,18.975000000000364,dn,18.975000000000364,81.02499999999964,up,0.18975000000000364,False,0.8102499999999964,10-20
239709,2026-02-19 09:00:00,4969.315,5000.0,4900.0,30.6850000000004,69.3149999999996,up,30.6850000000004,69.3149999999996,up,0.693149999999996,True,0.693149999999996,30-40
239801,2026-02-20 09:00:00,4991.905,5000.0,4900.0,8.095000000000255,91.90499999999975,up,8.095000000000255,91.90499999999975,up,0.9190499999999975,True,0.9190499999999975,0-10
239893,2026-02-23 09:00:00,5163.915,5200.0,5100.0,36.085000000000036,63.914999999999964,up,36.085000000000036,63.914999999999964,up,0.6391499999999997,True,0.6391499999999997,30-40
239985,2026-02-24 09:00:00,5182.235,5200.0,5100.0,17.765000000000327,82.23499999999967,up,17.765000000000327,82.23499999999967,dn,0.8223499999999967,False,0.8223499999999967,10-20
240077,2026-02-25 09:00:00,5186.115,5200.0,5100.0,13.885000000000218,86.11499999999978,up,13.885000000000218,86.11499999999978,up,0.8611499999999979,True,0.8611499999999979,10-20
240169,2026-02-26 09:00:00,5187.975,5200.0,5100.0,12.024999999999636,87.97500000000036,up,12.024999999999636,87.97500000000036,up,0.8797500000000036,True,0.8797500000000036,10-20
240261,2026-02-27 09:00:00,5186.755,5200.0,5100.0,13.24499999999989,86.75500000000011,up,13.24499999999989,86.75500000000011,up,0.867550000000001,True,0.867550000000001,10-20
240353,2026-03-02 09:00:00,5355.275,5400.0,5300.0,44.725000000000364,55.274999999999636,up,44.725000000000364,55.274999999999636,up,0.5527499999999964,True,0.5527499999999964,40-50
240445,2026-03-03 09:00:00,5367.115,5400.0,5300.0,32.88500000000022,67.11499999999978,up,32.88500000000022,67.11499999999978,dn,0.6711499999999978,False,0.6711499999999978,30-40
